https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","Urban Area","Urban Area Text Format","No. of Through Lanes (Reverse Dir.)","No. of Through Lanes (Log Dir.)","Highway Type (FHWA)","Highway Type (FHWA) Text Format","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"198090","1","Complete","198090","198090","41.33846800","-72.97336300","2440973","New Haven","93","93","New Haven","2016-08-18","2016","8","August","18","5","Thursday","18:35:00","18","16042035","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.10","612","VALLEY ST NO 1","VALLEY ST","HARPER AV","","","","","41.33846800","-72.97336300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","299","2016-08-23 21:56:01.0","C","Closed","2016-08-24 04:01:21.0","","G","NEW HAVEN","","2","","","9300","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"199055","1","Complete","199055","199055","41.31191000","-72.94701700","2441938","New Haven","93","93","New Haven","2016-08-24","2016","8","August","24","4","Wednesday","14:49:00","14","16043483","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.35","775","WINTHROP AV NO 2","WINTHROP AVE","CHAPEL ST","","","","","41.31191000","-72.94701700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","170","2016-08-26 14:53:29.0","C","Closed","2016-08-29 04:01:48.0","","G","NEW HAVEN","","2","","","1700","7","LOCAL - NEW HPMS","2","Urban"
"201153","1","Complete","201153","201153","41.30426600","-72.93091700","2444036","New Haven","93","93","New Haven","2016-08-23","2016","8","August","23","3","Tuesday","12:41:00","12","16043238","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.40","762","NORTH FRONTAGE RD","NORTH FRONTAGE RD","COLLEGE ST","","","","","41.30426600","-72.93091700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","233","2016-09-01 08:15:59.0","C","Closed","2016-09-02 04:00:15.0","","G","NEW HAVEN","","2","","","10400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"202704","1","Complete","202704","202704","41.29080900","-72.92088100","2445587","New Haven","93","93","New Haven","2016-08-11","2016","8","August","11","5","Thursday","19:30:00","19","16039813","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","0.67","513","LONG WHARF DR","LONG WHARF DR","","ACCESS TO NB I-95","678.0","Feet","N","41.29080900","-72.92088100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","513","2016-08-15 15:36:23.0","C","Closed","2016-09-07 04:00:25.0","","G","NEW HAVEN","","4","","","10600","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"204466","1","Complete","204466","204466","41.31165500","-72.93100000","2447349","New Haven","93","93","New Haven","2016-09-10","2016","9","September","10","7","Saturday","20:15:00","20","16047144","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.06","68","BROADWAY","59 BROADWAY","","ELM ST NO 2-CON","246.0","Feet","W","41.31165500","-72.93100000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","52","2016-09-11 17:21:26.0","C","Closed","2016-09-13 04:00:29.0","","G","NEW HAVEN","","2","","","4100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"208572","1","Complete","208572","208572","41.32932500","-72.92629100","2451454","New Haven","93","93","New Haven","2016-09-23","2016","9","September","23","6","Friday","22:25:00","22","16049614","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.95","669","WINCHESTER AV","WINCHESTER AVE","HIGHLAND ST","","","","","41.32932500","-72.92629100","14","Motor Vehicle in Operation","1","Front to rear","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","182","2016-09-24 23:05:24.0","O","Open","2016-09-26 04:02:13.0","","G","NEW HAVEN","","2","","","6200","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"216398","1","Complete","216398","216398","41.28149900","-72.87469900","916205","East Haven","44","44","East Haven","2016-08-31","2016","8","August","31","4","Wednesday","16:15:00","16","1600026375","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.14","100","FORBES PL","FORBES PL","","SIDNEY ST","150.0","Feet","S","41.28149900","-72.87469900","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0004400","East Haven PD","0375","2016-10-06 13:24:31.0","O","Open","2016-10-12 11:02:03.0","","G","NEW HAVEN","","4","","","","7","LOCAL - NEW HPMS","2","Urban"
"218210","1","Complete","218210","218210","41.27518400","-72.86872200","2461085","East Haven","44","44","East Haven","2016-10-05","2016","10","October","5","4","Wednesday","14:46:00","14","1600030073","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","3","State","0.33","142","142","HEMINGWAY AVE","RIVER ST(DE)","","","","","41.27518400","-72.86872200","18","Other Non-Fixed Object","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0004400","East Haven PD","1620","2016-10-14 08:51:59.0","C","Closed","2016-10-14 09:08:26.0","","G","NEW HAVEN","0","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","21900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"221154","1","Complete","221154","221154","41.32601100","-72.95975300","2464029","New Haven","93","93","New Haven","2016-10-21","2016","10","October","21","6","Friday","11:07:00","11","16054573","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","3","State","6.62","243","243","24 FOUNTAIN ST","","CENTRAL AVE","0.25","TenthsofMile","W","41.32601100","-72.95975300","14","Motor Vehicle in Operation","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","97","Other","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","10","Shared-Use Path or Trail","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","415","2016-10-23 23:28:27.0","O","Open","2016-10-24 04:01:07.0","","G","NEW HAVEN","0","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","9500","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"223871","1","Complete","223871","223871","41.31223800","-72.91936000","2466744","New Haven","93","93","New Haven","2016-10-28","2016","10","October","28","6","Friday","14:14:00","14","16055727","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","1","1","4","Local","0.31","601","TRUMBULL ST","TRUMBULL ST","","ORANGE ST NO 1","50.0","Feet","W","41.31223800","-72.91936000","9","Pedestrian","4","Sideswipe, same direction","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","374","2016-10-29 13:19:29.0","C","Closed","2016-10-31 04:01:04.0","","G","NEW HAVEN","","2","","","13600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"224568","1","Complete","224568","224568","41.33045900","-72.97194800","2467441","New Haven","93","93","New Haven","2016-10-30","2016","10","October","30","1","Sunday","19:55:00","19","16056126","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","3","State","0.90","63","063","WHALLEY AVE","WEST PROSPECT ST","","","","","41.33045900","-72.97194800","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","80","2016-10-31 18:49:36.0","C","Closed","2016-11-01 04:01:06.0","","G","NEW HAVEN","0","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","22100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"225240","1","Complete","225240","225240","41.29301900","-72.94386800","916251","New Haven","93","93","New Haven","2016-10-28","2016","10","October","28","6","Friday","21:54:00","21","16055851","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","0.88","10","010","ELLA T GRASSO BLVD","","ADELINE ST","30.0","Feet","S","41.29301900","-72.94386800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","97","Other","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","298","2016-11-02 15:34:57.0","O","Open","2016-11-03 04:01:18.0","","G","NEW HAVEN","0","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","20500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"226073","1","Complete","226073","226073","41.31498900","-72.93947200","2468946","New Haven","93","93","New Haven","2016-11-02","2016","11","November","2","4","Wednesday","14:20:00","14","16056559","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.97","453","ORCHARD ST","490 ORCHARD ST","","WHALLEY AV","200.0","Feet","S","41.31498900","-72.93947200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","8","Work Zone (construction / maintenance / utility)","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","2","Yes","4","Activity Area","3","Work on Shoulder or Median","2","Yes","1","No","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","137","2016-11-03 11:10:06.0","C","Closed","2016-11-04 04:00:32.0","","G","NEW HAVEN","","2","","","4400","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"228889","1","Complete","228889","228889","41.34243900","-72.95774100","2471761","New Haven","93","93","New Haven","2016-10-25","2016","10","October","25","3","Tuesday","06:54:00","6","16055212","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","0.26","667","WILMOT RD","WILMONT RD","BROOKSIDE AV","","","","","41.34243900","-72.95774100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","2","Visual Obstruction(s)","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","2","2016-11-01 01:25:35.0","C","Closed","2016-11-14 04:02:09.0","","G","NEW HAVEN","","4","","","","7","LOCAL - NEW HPMS","2","Urban"
"228905","1","Complete","228905","228905","41.31479300","-72.89170300","2471777","New Haven","93","93","New Haven","2016-10-31","2016","10","October","31","2","Monday","18:41:00","18","16056276","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","1","1","4","Local","0.38","113","CLINTON AV","CLINTON AVE","CHATHAM ST","","","","","41.31479300","-72.89170300","33","Utility Pole/Light Support","97","Other","4","Roadside","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","402","2016-11-10 19:25:03.0","C","Closed","2016-11-14 04:02:22.0","","","","","","","","","","","",""
"230104","1","Complete","230104","230104","41.31080400","-72.93011600","2472976","New Haven","93","93","New Haven","2016-11-15","2016","11","November","15","3","Tuesday","09:51:00","9","16058664","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.19","726","ELM ST NO 2","ELM ST","","YORK ST","30.0","Feet","W","41.31080400","-72.93011600","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","1","Daylight","2","Wet","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","268","2016-11-15 12:20:56.0","C","Closed","2016-11-16 04:01:00.0","","G","NEW HAVEN","","3","","","16700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"230472","1","Complete","230472","230472","41.30693500","-72.92440600","2473344","New Haven","93","93","New Haven","2016-11-16","2016","11","November","16","4","Wednesday","09:38:00","9","16058809","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","0.40","103","CHURCH ST","157 CHURCH ST","","ELM ST NO 2","300.0","Feet","N","41.30693500","-72.92440600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","980","2016-11-16 12:56:14.0","C","Closed","2016-11-17 04:00:38.0","","G","NEW HAVEN","","3","","","8800","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"230850","1","Complete","230850","230850","41.30410500","-72.92508400","2473722","New Haven","93","93","New Haven","2016-11-17","2016","11","November","17","5","Thursday","17:00:00","17","16059066","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.17","727","ORANGE ST NO 2","ORANGE AVE","CROWN ST","","","","","41.30410500","-72.92508400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","513","2016-11-17 18:39:54.0","C","Closed","2016-11-18 04:00:22.0","","G","NEW HAVEN","","4","","","3200","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"236175","1","Complete","236175","236175","41.32125200","-72.89716200","2479046","New Haven","93","93","New Haven","2016-11-28","2016","11","November","28","2","Monday","21:13:00","21","16060692","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","2","USRoute","0.51","5","005","1415 STATE ST","","ROCK ST(ONE-WAY WB)","50.0","Feet","N","41.32125200","-72.89716200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","158","2016-12-01 19:40:28.0","C","Closed","2016-12-02 04:01:26.0","","G","NEW HAVEN","2","1","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","17900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"244042","1","Complete","244042","244042","41.32056700","-72.87036700","2486913","New Haven","93","93","New Haven","2016-12-24","2016","12","December","24","7","Saturday","22:01:00","22","16064790","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","1","0","3","State","0.67","80","080","FOXON BLVD","","EASTERN ST","500.0","Feet","E","41.32056700","-72.87036700","9","Pedestrian","1","Front to rear","1","On Roadway","97","Other","88","Not Applicable","4","Dark-Lighted","97","Other","97","Other","0","None","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","156","2016-12-25 23:25:00.0","C","Closed","2016-12-26 04:00:49.0","","G","NEW HAVEN","0","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","25800","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"246428","1","Complete","246428","246428","41.30554400","-72.93374800","2489299","New Haven","93","93","New Haven","2016-12-24","2016","12","December","24","7","Saturday","17:13:00","17","16064755","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","0.57","762","NORTH FRONTAGE RD","N FRONTAGE RD","YORK ST","","","","","41.30554400","-72.93374800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","356","2016-12-30 18:00:47.0","C","Closed","2017-01-02 04:00:39.0","","G","NEW HAVEN","","2","","","10400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"247709","1","Complete","247709","247709","41.29449800","-72.94569200","2490580","New Haven","93","93","New Haven","2017-01-03","2017","1","January","3","3","Tuesday","17:59:00","17","17000330","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","3","State","0.98","10","010","ELLA T GRASSO BLVD","","ADELINE ST","500.0","Feet","N","41.29449800","-72.94569200","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","5","Dark-Not Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","192","2017-01-04 00:56:14.0","O","Open","2017-01-04 04:02:01.0","","G","NEW HAVEN","0","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","22200","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"249006","1","Complete","249006","249006","41.29777300","-72.93596200","2491877","New Haven","93","93","New Haven","2017-01-05","2017","1","January","5","5","Thursday","19:28:00","19","17000710","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","2","USRoute","47.31","1","001","COLUMBUS AVE","HALLOCK ST","","","","","41.29777300","-72.93596200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","4","Y-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","513","2017-01-06 20:23:15.0","C","Closed","2017-01-09 04:00:36.0","","G","NEW HAVEN","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","8900","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"249803","1","Complete","249803","249803","41.31309700","-72.93234100","2492674","New Haven","93","93","New Haven","2017-01-04","2017","1","January","4","4","Wednesday","18:07:00","18","17000516","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.68","257","GOFFE ST","GOFFE ST","DIXWELL AV","","","","","41.31309700","-72.93234100","18","Other Non-Fixed Object","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","264","2017-01-04 23:02:04.0","O","Open","2017-01-10 04:00:51.0","","G","NEW HAVEN","","2","","","9100","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"250806","1","Complete","250806","250806","41.35163300","-72.93106600","916287","Hamden","62","62","Hamden","2016-12-11","2016","12","December","11","1","Sunday","02:05:00","2","1600052321","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","5.95","10","010","DIXWELL AVE","","OREGON AVE(DE)","122.0","Feet","S","41.35163300","-72.93106600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0023","2017-01-12 07:15:27.0","O","Open","2017-01-12 08:04:21.0","","G","NEW HAVEN","0","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","27100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"252502","1","Complete","252502","252502","41.30490100","-72.93422300","917010","New Haven","93","93","New Haven","2017-01-17","2017","1","January","17","3","Tuesday","15:12:00","15","17002812","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","23.17","34","034","S FRONTAGE RD","YORK ST(ONE-WAY NB)","","","","","41.30490100","-72.93422300","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","1","Daylight","2","Wet","99","Unknown","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","2","Trafficway, Not on Road","CT0009300","New Haven PD","88","2017-01-18 01:57:16.0","O","Open","2017-01-18 04:00:28.0","","G","NEW HAVEN","0","3","9","one-way traffic","15000","8","Unknown","3","Unknown"
